2024-05-17 12:11:36 upgrade sensible-utils:all 0.0.12 0.0.12+nmu1
2024-05-17 12:11:36 status half-configured sensible-utils:all 0.0.12
2024-05-17 12:11:36 status unpacked sensible-utils:all 0.0.12
2024-05-17 12:11:36 status half-installed sensible-utils:all 0.0.12
2024-05-17 12:11:37 status half-installed sensible-utils:all 0.0.12
2024-05-17 12:11:37 status unpacked sensible-utils:all 0.0.12+nmu1
2024-05-17 12:11:37 status unpacked sensible-utils:all 0.0.12+nmu1
2024-05-17 12:11:37 upgrade ucf:all 3.0038 3.0038+nmu1
2024-05-17 12:11:37 status half-configured ucf:all 3.0038
2024-05-17 12:11:37 status unpacked ucf:all 3.0038
2024-05-17 12:11:37 status half-installed ucf:all 3.0038
2024-05-17 12:11:38 status half-installed ucf:all 3.0038
2024-05-17 12:11:38 status unpacked ucf:all 3.0038+nmu1
2024-05-17 12:11:38 status unpacked ucf:all 3.0038+nmu1
2024-05-17 12:11:38 upgrade fonts-liberation:all 1:1.07.4-7~18.04.1 1:1.07.4-11
2024-05-17 12:11:38 status half-configured fonts-liberation:all 1:1.07.4-7~18.04.1
2024-05-17 12:11:38 status unpacked fonts-liberation:all 1:1.07.4-7~18.04.1
2024-05-17 12:11:38 status half-installed fonts-liberation:all 1:1.07.4-7~18.04.1
2024-05-17 12:11:39 status half-installed fonts-liberation:all 1:1.07.4-7~18.04.1
2024-05-17 12:11:39 status unpacked fonts-liberation:all 1:1.07.4-11
2024-05-17 12:11:39 status unpacked fonts-liberation:all 1:1.07.4-11
2024-05-17 12:11:39 upgrade libfontconfig1:amd64 2.12.6-0ubuntu2 2.13.1-2ubuntu3
2024-05-17 12:11:39 status half-configured libfontconfig1:amd64 2.12.6-0ubuntu2
2024-05-17 12:11:39 status unpacked libfontconfig1:amd64 2.12.6-0ubuntu2
2024-05-17 12:11:39 status half-installed libfontconfig1:amd64 2.12.6-0ubuntu2
2024-05-17 12:11:39 status half-installed libfontconfig1:amd64 2.12.6-0ubuntu2
2024-05-17 12:11:40 status unpacked libfontconfig1:amd64 2.13.1-2ubuntu3
2024-05-17 12:11:40 status unpacked libfontconfig1:amd64 2.13.1-2ubuntu3
2024-05-17 12:11:40 upgrade fontconfig-config:all 2.12.6-0ubuntu2 2.13.1-2ubuntu3
2024-05-17 12:11:40 status half-configured fontconfig-config:all 2.12.6-0ubuntu2
2024-05-17 12:11:40 status unpacked fontconfig-config:all 2.12.6-0ubuntu2
2024-05-17 12:11:40 status half-installed fontconfig-config:all 2.12.6-0ubuntu2
2024-05-17 12:11:40 status half-installed fontconfig-config:all 2.12.6-0ubuntu2
2024-05-17 12:11:41 status unpacked fontconfig-config:all 2.13.1-2ubuntu3
2024-05-17 12:11:41 status unpacked fontconfig-config:all 2.13.1-2ubuntu3
2024-05-17 12:11:41 upgrade libpixman-1-0:amd64 0.34.0-2ubuntu0.1 0.38.4-0ubuntu2.1
2024-05-17 12:11:41 status half-configured libpixman-1-0:amd64 0.34.0-2ubuntu0.1
2024-05-17 12:11:41 status unpacked libpixman-1-0:amd64 0.34.0-2ubuntu0.1
2024-05-17 12:11:41 status half-installed libpixman-1-0:amd64 0.34.0-2ubuntu0.1
2024-05-17 12:11:41 status half-installed libpixman-1-0:amd64 0.34.0-2ubuntu0.1
2024-05-17 12:11:42 status unpacked libpixman-1-0:amd64 0.38.4-0ubuntu2.1
2024-05-17 12:11:42 status unpacked libpixman-1-0:amd64 0.38.4-0ubuntu2.1
2024-05-17 12:11:42 upgrade libx11-data:all 2:1.6.4-3ubuntu0.4 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:42 status half-configured libx11-data:all 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:42 status unpacked libx11-data:all 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:42 status half-installed libx11-data:all 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:42 status half-installed libx11-data:all 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:42 status unpacked libx11-data:all 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:42 status unpacked libx11-data:all 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:43 upgrade libxkbfile1:amd64 1:1.0.9-2 1:1.1.0-1
2024-05-17 12:11:43 status half-configured libxkbfile1:amd64 1:1.0.9-2
2024-05-17 12:11:43 status unpacked libxkbfile1:amd64 1:1.0.9-2
2024-05-17 12:11:43 status half-installed libxkbfile1:amd64 1:1.0.9-2
2024-05-17 12:11:43 status half-installed libxkbfile1:amd64 1:1.0.9-2
2024-05-17 12:11:43 status unpacked libxkbfile1:amd64 1:1.1.0-1
2024-05-17 12:11:43 status unpacked libxkbfile1:amd64 1:1.1.0-1
2024-05-17 12:11:44 upgrade x11-xkb-utils:amd64 7.7+3ubuntu0.18.04.1 7.7+5
2024-05-17 12:11:44 status half-configured x11-xkb-utils:amd64 7.7+3ubuntu0.18.04.1
2024-05-17 12:11:44 status unpacked x11-xkb-utils:amd64 7.7+3ubuntu0.18.04.1
2024-05-17 12:11:44 status half-installed x11-xkb-utils:amd64 7.7+3ubuntu0.18.04.1
2024-05-17 12:11:45 status half-installed x11-xkb-utils:amd64 7.7+3ubuntu0.18.04.1
2024-05-17 12:11:45 status unpacked x11-xkb-utils:amd64 7.7+5
2024-05-17 12:11:45 status unpacked x11-xkb-utils:amd64 7.7+5
2024-05-17 12:11:46 upgrade xkb-data:all 2.23.1-1ubuntu1.18.04.1 2.29-2
2024-05-17 12:11:46 status half-configured xkb-data:all 2.23.1-1ubuntu1.18.04.1
2024-05-17 12:11:47 status unpacked xkb-data:all 2.23.1-1ubuntu1.18.04.1
2024-05-17 12:11:47 status half-installed xkb-data:all 2.23.1-1ubuntu1.18.04.1
2024-05-17 12:11:48 status half-installed xkb-data:all 2.23.1-1ubuntu1.18.04.1
2024-05-17 12:11:48 status unpacked xkb-data:all 2.29-2
2024-05-17 12:11:48 status unpacked xkb-data:all 2.29-2
2024-05-17 12:11:49 upgrade libxau6:amd64 1:1.0.8-1ubuntu1 1:1.0.9-0ubuntu1
2024-05-17 12:11:49 status half-configured libxau6:amd64 1:1.0.8-1ubuntu1
2024-05-17 12:11:49 status unpacked libxau6:amd64 1:1.0.8-1ubuntu1
2024-05-17 12:11:49 status half-installed libxau6:amd64 1:1.0.8-1ubuntu1
2024-05-17 12:11:49 status half-installed libxau6:amd64 1:1.0.8-1ubuntu1
2024-05-17 12:11:50 status unpacked libxau6:amd64 1:1.0.9-0ubuntu1
2024-05-17 12:11:50 status unpacked libxau6:amd64 1:1.0.9-0ubuntu1
2024-05-17 12:11:51 upgrade libxdmcp6:amd64 1:1.1.2-3 1:1.1.3-0ubuntu1
2024-05-17 12:11:51 status half-configured libxdmcp6:amd64 1:1.1.2-3
2024-05-17 12:11:51 status unpacked libxdmcp6:amd64 1:1.1.2-3
2024-05-17 12:11:51 status half-installed libxdmcp6:amd64 1:1.1.2-3
2024-05-17 12:11:51 status half-installed libxdmcp6:amd64 1:1.1.2-3
2024-05-17 12:11:51 status unpacked libxdmcp6:amd64 1:1.1.3-0ubuntu1
2024-05-17 12:11:52 status unpacked libxdmcp6:amd64 1:1.1.3-0ubuntu1
2024-05-17 12:11:52 upgrade libxcb1:amd64 1.13-2~ubuntu18.04 1.14-2
2024-05-17 12:11:52 status half-configured libxcb1:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:52 status unpacked libxcb1:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:52 status half-installed libxcb1:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:52 status half-installed libxcb1:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:53 status unpacked libxcb1:amd64 1.14-2
2024-05-17 12:11:53 status unpacked libxcb1:amd64 1.14-2
2024-05-17 12:11:53 upgrade libx11-6:amd64 2:1.6.4-3ubuntu0.4 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:53 status half-configured libx11-6:amd64 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:53 status unpacked libx11-6:amd64 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:53 status half-installed libx11-6:amd64 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:54 status half-installed libx11-6:amd64 2:1.6.4-3ubuntu0.4
2024-05-17 12:11:54 status unpacked libx11-6:amd64 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:54 status unpacked libx11-6:amd64 2:1.6.9-2ubuntu1.6
2024-05-17 12:11:54 upgrade libxcb-render0:amd64 1.13-2~ubuntu18.04 1.14-2
2024-05-17 12:11:54 status half-configured libxcb-render0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:54 status unpacked libxcb-render0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:54 status half-installed libxcb-render0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:54 status half-installed libxcb-render0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:55 status unpacked libxcb-render0:amd64 1.14-2
2024-05-17 12:11:55 status unpacked libxcb-render0:amd64 1.14-2
2024-05-17 12:11:55 upgrade libxcb-shm0:amd64 1.13-2~ubuntu18.04 1.14-2
2024-05-17 12:11:55 status half-configured libxcb-shm0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:55 status unpacked libxcb-shm0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:55 status half-installed libxcb-shm0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:55 status half-installed libxcb-shm0:amd64 1.13-2~ubuntu18.04
2024-05-17 12:11:56 status unpacked libxcb-shm0:amd64 1.14-2
2024-05-17 12:11:56 status unpacked libxcb-shm0:amd64 1.14-2
2024-05-17 12:11:56 upgrade libxext6:amd64 2:1.3.3-1 2:1.3.4-0ubuntu1
2024-05-17 12:11:56 status half-configured libxext6:amd64 2:1.3.3-1
2024-05-17 12:11:56 status unpacked libxext6:amd64 2:1.3.3-1
2024-05-17 12:11:56 status half-installed libxext6:amd64 2:1.3.3-1
2024-05-17 12:11:56 status half-installed libxext6:amd64 2:1.3.3-1
2024-05-17 12:11:56 status unpacked libxext6:amd64 2:1.3.4-0ubuntu1
2024-05-17 12:11:56 status unpacked libxext6:amd64 2:1.3.4-0ubuntu1
2024-05-17 12:11:57 upgrade libcairo2:amd64 1.15.10-2ubuntu0.1 1.16.0-4ubuntu1
2024-05-17 12:11:57 status half-configured libcairo2:amd64 1.15.10-2ubuntu0.1
2024-05-17 12:11:57 status unpacked libcairo2:amd64 1.15.10-2ubuntu0.1
2024-05-17 12:11:57 status half-installed libcairo2:amd64 1.15.10-2ubuntu0.1
2024-05-17 12:11:57 status half-installed libcairo2:amd64 1.15.10-2ubuntu0.1
2024-05-17 12:11:57 status unpacked libcairo2:amd64 1.16.0-4ubuntu1
2024-05-17 12:11:57 status unpacked libcairo2:amd64 1.16.0-4ubuntu1
2024-05-17 12:11:58 upgrade python3-six:all 1.11.0-2 1.14.0-2
2024-05-17 12:11:58 status half-configured python3-six:all 1.11.0-2
2024-05-17 12:11:58 status unpacked python3-six:all 1.11.0-2
2024-05-17 12:11:58 status half-installed python3-six:all 1.11.0-2
2024-05-17 12:11:58 status half-installed python3-six:all 1.11.0-2
2024-05-17 12:11:58 status unpacked python3-six:all 1.14.0-2
2024-05-17 12:11:58 status unpacked python3-six:all 1.14.0-2
2024-05-17 12:11:59 upgrade libsodium23:amd64 1.0.16-2 1.0.18-1
2024-05-17 12:11:59 status half-configured libsodium23:amd64 1.0.16-2
2024-05-17 12:11:59 status unpacked libsodium23:amd64 1.0.16-2
2024-05-17 12:11:59 status half-installed libsodium23:amd64 1.0.16-2
2024-05-17 12:11:59 status half-installed libsodium23:amd64 1.0.16-2
2024-05-17 12:11:59 status unpacked libsodium23:amd64 1.0.18-1
2024-05-17 12:11:59 status unpacked libsodium23:amd64 1.0.18-1
2024-05-17 12:12:00 install libreoffice-style-colibre:all <none> 1:6.4.7-0ubuntu0.20.04.9
2024-05-17 12:12:00 status half-installed libreoffice-style-colibre:all 1:6.4.7-0ubuntu0.20.04.9
2024-05-17 12:12:00 status unpacked libreoffice-style-colibre:all 1:6.4.7-0ubuntu0.20.04.9
2024-05-17 12:12:00 status unpacked libreoffice-style-colibre:all 1:6.4.7-0ubuntu0.20.04.9
2024-05-17 12:12:01 upgrade kbd:amd64 2.0.4-2ubuntu1 2.0.4-4ubuntu2
2024-05-17 12:12:01 status half-configured kbd:amd64 2.0.4-2ubuntu1
2024-05-17 12:12:01 status unpacked kbd:amd64 2.0.4-2ubuntu1
2024-05-17 12:12:01 status half-installed kbd:amd64 2.0.4-2ubuntu1
2024-05-17 12:12:01 status half-installed kbd:amd64 2.0.4-2ubuntu1
2024-05-17 12:12:01 status unpacked kbd:amd64 2.0.4-4ubuntu2
2024-05-17 12:12:01 status unpacked kbd:amd64 2.0.4-4ubuntu2
2024-05-17 12:12:02 upgrade libparse-debianchangelog-perl:all 1.2.0-12 1.2.0-13
2024-05-17 12:12:02 status half-configured libparse-debianchangelog-perl:all 1.2.0-12
2024-05-17 12:12:02 status unpacked libparse-debianchangelog-perl:all 1.2.0-12
2024-05-17 12:12:02 status half-installed libparse-debianchangelog-perl:all 1.2.0-12
2024-05-17 12:12:02 status half-installed libparse-debianchangelog-perl:all 1.2.0-12
2024-05-17 12:12:02 status unpacked libparse-debianchangelog-perl:all 1.2.0-13
2024-05-17 12:12:02 status unpacked libparse-debianchangelog-perl:all 1.2.0-13
2024-05-17 12:12:03 install libapt-pkg6.0:amd64 <none> 2.0.10
2024-05-17 12:12:03 status half-installed libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:03 status unpacked libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:03 status unpacked libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:03 startup packages configure
2024-05-17 12:12:03 configure libapt-pkg6.0:amd64 2.0.10 <none>
2024-05-17 12:12:03 status unpacked libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:03 status half-configured libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:03 status installed libapt-pkg6.0:amd64 2.0.10
2024-05-17 12:12:04 startup archives unpack
2024-05-17 12:12:04 upgrade libapt-pkg-perl:amd64 0.1.33build1 0.1.36build3
2024-05-17 12:12:04 status half-configured libapt-pkg-perl:amd64 0.1.33build1
2024-05-17 12:12:04 status unpacked libapt-pkg-perl:amd64 0.1.33build1
2024-05-17 12:12:04 status half-installed libapt-pkg-perl:amd64 0.1.33build1
2024-05-17 12:12:04 status half-installed libapt-pkg-perl:amd64 0.1.33build1
2024-05-17 12:12:05 status unpacked libapt-pkg-perl:amd64 0.1.36build3
2024-05-17 12:12:05 status unpacked libapt-pkg-perl:amd64 0.1.36build3
2024-05-17 12:12:05 upgrade libyaml-libyaml-perl:amd64 0.69+repack-1 0.81+repack-1
2024-05-17 12:12:05 status half-configured libyaml-libyaml-perl:amd64 0.69+repack-1
2024-05-17 12:12:05 status unpacked libyaml-libyaml-perl:amd64 0.69+repack-1
2024-05-17 12:12:05 status half-installed libyaml-libyaml-perl:amd64 0.69+repack-1
2024-05-17 12:12:05 status half-installed libyaml-libyaml-perl:amd64 0.69+repack-1
2024-05-17 12:12:05 status unpacked libyaml-libyaml-perl:amd64 0.81+repack-1
2024-05-17 12:12:05 status unpacked libyaml-libyaml-perl:amd64 0.81+repack-1
2024-05-17 12:12:06 upgrade libxml-libxml-perl:amd64 2.0128+dfsg-5 2.0134+dfsg-1build1
2024-05-17 12:12:06 status half-configured libxml-libxml-perl:amd64 2.0128+dfsg-5
2024-05-17 12:12:06 status unpacked libxml-libxml-perl:amd64 2.0128+dfsg-5
2024-05-17 12:12:07 status half-installed libxml-libxml-perl:amd64 2.0128+dfsg-5
2024-05-17 12:12:07 status half-installed libxml-libxml-perl:amd64 2.0128+dfsg-5
2024-05-17 12:12:07 status unpacked libxml-libxml-perl:amd64 2.0134+dfsg-1build1
2024-05-17 12:12:07 status unpacked libxml-libxml-perl:amd64 2.0134+dfsg-1build1
2024-05-17 12:12:07 upgrade libclone-perl:amd64 0.39-1 0.43-2
2024-05-17 12:12:07 status half-configured libclone-perl:amd64 0.39-1
2024-05-17 12:12:07 status unpacked libclone-perl:amd64 0.39-1
2024-05-17 12:12:07 status half-installed libclone-perl:amd64 0.39-1
2024-05-17 12:12:07 status half-installed libclone-perl:amd64 0.39-1
2024-05-17 12:12:08 status unpacked libclone-perl:amd64 0.43-2
2024-05-17 12:12:08 status unpacked libclone-perl:amd64 0.43-2
2024-05-17 12:12:08 install libextutils-depends-perl:all <none> 0.8000-1
2024-05-17 12:12:08 status half-installed libextutils-depends-perl:all 0.8000-1
2024-05-17 12:12:08 status unpacked libextutils-depends-perl:all 0.8000-1
2024-05-17 12:12:08 status unpacked libextutils-depends-perl:all 0.8000-1
2024-05-17 12:12:09 install pkg-config:amd64 <none> 0.29.1-0ubuntu4
2024-05-17 12:12:09 status half-installed pkg-config:amd64 0.29.1-0ubuntu4
2024-05-17 12:12:09 status unpacked pkg-config:amd64 0.29.1-0ubuntu4
2024-05-17 12:12:09 status unpacked pkg-config:amd64 0.29.1-0ubuntu4
2024-05-17 12:12:09 install libextutils-pkgconfig-perl:all <none> 1.16-1
2024-05-17 12:12:09 status half-installed libextutils-pkgconfig-perl:all 1.16-1
2024-05-17 12:12:09 status unpacked libextutils-pkgconfig-perl:all 1.16-1
2024-05-17 12:12:09 status unpacked libextutils-pkgconfig-perl:all 1.16-1
2024-05-17 12:12:10 upgrade libcairo-gobject-perl:amd64 1.004-2build3 1.005-2
2024-05-17 12:12:10 status half-configured libcairo-gobject-perl:amd64 1.004-2build3
2024-05-17 12:12:10 status unpacked libcairo-gobject-perl:amd64 1.004-2build3
2024-05-17 12:12:10 status half-installed libcairo-gobject-perl:amd64 1.004-2build3
2024-05-17 12:12:10 status half-installed libcairo-gobject-perl:amd64 1.004-2build3
2024-05-17 12:12:10 status unpacked libcairo-gobject-perl:amd64 1.005-2
2024-05-17 12:12:10 status unpacked libcairo-gobject-perl:amd64 1.005-2
2024-05-17 12:12:10 upgrade perl-openssl-defaults:amd64 3build1 4
2024-05-17 12:12:10 status half-configured perl-openssl-defaults:amd64 3build1
2024-05-17 12:12:10 status unpacked perl-openssl-defaults:amd64 3build1
2024-05-17 12:12:10 status half-installed perl-openssl-defaults:amd64 3build1
2024-05-17 12:12:11 status half-installed perl-openssl-defaults:amd64 3build1
2024-05-17 12:12:11 status unpacked perl-openssl-defaults:amd64 4
2024-05-17 12:12:11 status unpacked perl-openssl-defaults:amd64 4
2024-05-17 12:12:11 upgrade libnet-ssleay-perl:amd64 1.84-1ubuntu0.2 1.88-2ubuntu1
2024-05-17 12:12:11 status half-configured libnet-ssleay-perl:amd64 1.84-1ubuntu0.2
2024-05-17 12:12:11 status unpacked libnet-ssleay-perl:amd64 1.84-1ubuntu0.2
2024-05-17 12:12:11 status half-installed libnet-ssleay-perl:amd64 1.84-1ubuntu0.2
2024-05-17 12:12:11 status half-installed libnet-ssleay-perl:amd64 1.84-1ubuntu0.2
2024-05-17 12:12:11 status unpacked libnet-ssleay-perl:amd64 1.88-2ubuntu1
2024-05-17 12:12:12 status unpacked libnet-ssleay-perl:amd64 1.88-2ubuntu1
2024-05-17 12:12:12 upgrade libglib2.0-bin:amd64 2.56.4-0ubuntu0.18.04.9 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:12 status half-configured libglib2.0-bin:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:12 status unpacked libglib2.0-bin:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:12 status half-installed libglib2.0-bin:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:12 status half-installed libglib2.0-bin:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:12 status unpacked libglib2.0-bin:amd64 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:12 status unpacked libglib2.0-bin:amd64 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:13 upgrade libibus-1.0-5:amd64 1.5.17-3ubuntu5.3 1.5.22-2ubuntu2.1
2024-05-17 12:12:13 status half-configured libibus-1.0-5:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:13 status unpacked libibus-1.0-5:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:13 status half-installed libibus-1.0-5:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:13 status half-installed libibus-1.0-5:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:13 status unpacked libibus-1.0-5:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:13 status unpacked libibus-1.0-5:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:14 upgrade libgjs0g:amd64 1.52.5-0ubuntu18.04.1 1.64.5-0ubuntu0.20.04.01
2024-05-17 12:12:14 status half-configured libgjs0g:amd64 1.52.5-0ubuntu18.04.1
2024-05-17 12:12:14 status unpacked libgjs0g:amd64 1.52.5-0ubuntu18.04.1
2024-05-17 12:12:14 status half-installed libgjs0g:amd64 1.52.5-0ubuntu18.04.1
2024-05-17 12:12:14 status half-installed libgjs0g:amd64 1.52.5-0ubuntu18.04.1
2024-05-17 12:12:14 status unpacked libgjs0g:amd64 1.64.5-0ubuntu0.20.04.01
2024-05-17 12:12:14 status unpacked libgjs0g:amd64 1.64.5-0ubuntu0.20.04.01
2024-05-17 12:12:15 upgrade libglib-object-introspection-perl:amd64 0.044-2 0.048-2build1
2024-05-17 12:12:15 status half-configured libglib-object-introspection-perl:amd64 0.044-2
2024-05-17 12:12:15 status unpacked libglib-object-introspection-perl:amd64 0.044-2
2024-05-17 12:12:15 status half-installed libglib-object-introspection-perl:amd64 0.044-2
2024-05-17 12:12:15 status half-installed libglib-object-introspection-perl:amd64 0.044-2
2024-05-17 12:12:15 status unpacked libglib-object-introspection-perl:amd64 0.048-2build1
2024-05-17 12:12:15 status unpacked libglib-object-introspection-perl:amd64 0.048-2build1
2024-05-17 12:12:15 upgrade libgirepository-1.0-1:amd64 1.56.1-1 1.64.1-1~ubuntu20.04.1
2024-05-17 12:12:15 status half-configured libgirepository-1.0-1:amd64 1.56.1-1
2024-05-17 12:12:15 status unpacked libgirepository-1.0-1:amd64 1.56.1-1
2024-05-17 12:12:15 status half-installed libgirepository-1.0-1:amd64 1.56.1-1
2024-05-17 12:12:16 status half-installed libgirepository-1.0-1:amd64 1.56.1-1
2024-05-17 12:12:16 status unpacked libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2024-05-17 12:12:16 status unpacked libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2024-05-17 12:12:16 upgrade libglib2.0-0:amd64 2.56.4-0ubuntu0.18.04.9 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:16 status half-configured libglib2.0-0:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:16 status unpacked libglib2.0-0:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:16 status half-installed libglib2.0-0:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:17 status half-installed libglib2.0-0:amd64 2.56.4-0ubuntu0.18.04.9
2024-05-17 12:12:17 status unpacked libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:17 status unpacked libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.7
2024-05-17 12:12:17 upgrade ibus:amd64 1.5.17-3ubuntu5.3 1.5.22-2ubuntu2.1
2024-05-17 12:12:17 status half-configured ibus:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:18 status unpacked ibus:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:18 status half-installed ibus:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:20 status half-installed ibus:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:20 status triggers-pending hicolor-icon-theme:all 0.17-2
2024-05-17 12:12:20 status unpacked ibus:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:20 status unpacked ibus:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:20 install ibus-data:all <none> 1.5.22-2ubuntu2.1
2024-05-17 12:12:20 status half-installed ibus-data:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:21 status unpacked ibus-data:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:22 status unpacked ibus-data:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:22 upgrade gir1.2-ibus-1.0:amd64 1.5.17-3ubuntu5.3 1.5.22-2ubuntu2.1
2024-05-17 12:12:22 status half-configured gir1.2-ibus-1.0:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:22 status unpacked gir1.2-ibus-1.0:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:22 status half-installed gir1.2-ibus-1.0:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:22 status half-installed gir1.2-ibus-1.0:amd64 1.5.17-3ubuntu5.3
2024-05-17 12:12:22 status unpacked gir1.2-ibus-1.0:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:22 status unpacked gir1.2-ibus-1.0:amd64 1.5.22-2ubuntu2.1
2024-05-17 12:12:23 install python3-ibus-1.0:all <none> 1.5.22-2ubuntu2.1
2024-05-17 12:12:23 status half-installed python3-ibus-1.0:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:23 status unpacked python3-ibus-1.0:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:23 status unpacked python3-ibus-1.0:all 1.5.22-2ubuntu2.1
2024-05-17 12:12:23 install libicu66:amd64 <none> 66.1-2ubuntu2.1
2024-05-17 12:12:23 status half-installed libicu66:amd64 66.1-2ubuntu2.1
2024-05-17 12:12:25 status unpacked libicu66:amd64 66.1-2ubuntu2.1
2024-05-17 12:12:25 status unpacked libicu66:amd64 66.1-2ubuntu2.1
2024-05-17 12:12:26 install libmozjs-68-0:amd64 <none> 68.6.0-1ubuntu1
2024-05-17 12:12:26 status half-installed libmozjs-68-0:amd64 68.6.0-1ubuntu1
2024-05-17 12:12:27 status unpacked libmozjs-68-0:amd64 68.6.0-1ubuntu1
2024-05-17 12:12:27 status unpacked libmozjs-68-0:amd64 68.6.0-1ubuntu1
2024-05-17 12:12:27 upgrade libkrb5support0:amd64 1.16-2ubuntu0.4 1.17-6ubuntu4.4
2024-05-17 12:12:27 status half-configured libkrb5support0:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:27 status unpacked libkrb5support0:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:27 status half-installed libkrb5support0:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:27 status half-installed libkrb5support0:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:28 status unpacked libkrb5support0:amd64 1.17-6ubuntu4.4
2024-05-17 12:12:28 status unpacked libkrb5support0:amd64 1.17-6ubuntu4.4
2024-05-17 12:12:28 upgrade libk5crypto3:amd64 1.16-2ubuntu0.4 1.17-6ubuntu4.4
2024-05-17 12:12:28 status half-configured libk5crypto3:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:28 status unpacked libk5crypto3:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:28 status half-installed libk5crypto3:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:28 status half-installed libk5crypto3:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:29 status unpacked libk5crypto3:amd64 1.17-6ubuntu4.4
2024-05-17 12:12:29 status unpacked libk5crypto3:amd64 1.17-6ubuntu4.4
2024-05-17 12:12:29 upgrade libkrb5-3:amd64 1.16-2ubuntu0.4 1.17-6ubuntu4.4
2024-05-17 12:12:29 status half-configured libkrb5-3:amd64 1.16-2ubuntu0.4
2024-05-17 12:12:29 status unpacked libkrb5-3:amd64 1.16-2ubuntu0.4
